Profile_mean,Profile_skewness,Profile_kurtosis,DM_mean,DM_std,Class
0.5583204382919995,0.19816650691483334,0.03541099412600347,0.003570331409516153,0.054766589001464985,0
0.5037430471331187,0.23646189986229485,0.0368184722913112,0.0018207566250442765,0.020049462964397524,0
0.6559324160428255,0.18367348821889368,0.022657740981438315,0.00878533803694927,0.05445355081726881,0
0.7293295972564928,0.14129342921353655,0.023835397858244997,0.01886318849548371,0.1908854557724844,0
0.6173309355526745,0.20646167904055007,0.025993889153656927,0.008684184894847402,0.12764382888299775,0
0.5166659696374054,0.22037436706258165,0.022744639925258874,0.007552768222903745,0.06263674309696708,0
0.7602776964576973,0.17544877134017142,0.021504641249582734,0.011108113979414809,0.09402809743527195,0
0.5472376730375141,0.22092005454621164,0.05170033086537014,0.016517934077991247,0.15833580202447878,0
0.5463594161682908,0.23850063006782615,0.04683842525884241,0.004304628317151332,0.04499274986267936,0
0.6050771611392246,0.17764442334812183,0.027607278446783685,0.009497156474038232,0.0711287890681903,0
0.7100915896449332,0.18464764262357636,0.023115779503876954,0.00999168296495695,0.10596190654242989,0
0.5909414077202961,0.2099392719670012,0.025320066712311805,0.015202943181379151,0.1120786121862432,0
0.614236125632554,0.21707586005936333,0.03164520951138216,0.005132585549347254,0.05527746458431561,1
0.6213458240976957,0.20879040415476763,0.02159953043481898,0.008526835556216802,0.08918645717713787,0
0.6391618920162269,0.20269023520301194,0.02011845267251763,0.004188489522044374,0.04883793056952597,0
0.5465267031909999,0.23496555736759595,0.029879685530095706,0.007976112873250063,0.06265639531977911,0
0.5378277780101208,0.2297392341716823,0.04040290349536381,0.0062602558057992825,0.09567689764555566,0
0.538120530299862,0.2307222979025899,0.03427903311000845,0.004424513527749916,0.04859148686161578,0
0.6419639496466062,0.19129470593241227,0.019490409318598346,0.02077760544060802,0.21850851226700868,0
0.576722010790013,0.201699832096896,0.02273525836720757,0.009830587210834726,0.06828215183142546,0
0.6864204759315796,0.1689367833429692,0.019959935474528206,0.004008661708386852,0.05682241454468083,0
0.5315963364142027,0.23536788008963336,0.03820017688967408,0.018237537556452944,0.16071073188156815,0
0.4791936765505415,0.22748968842191172,0.036441173027565,0.01111935322140898,0.10291451639606887,0
0.6077119317468948,0.21078084916642953,0.03487596753734487,0.0025962640762030955,0.02101711628183213,0
0.6979214587428381,0.18154676735664987,0.018738024988176137,0.0028510201504053545,0.022340070994827543,0
0.5730416962904102,0.20620084486094495,0.019856877461904433,0.012632903995694604,0.1193344567292093,0
0.5503743047133118,0.23423254870595792,0.026635056244387258,0.009369778436937103,0.08534009802636548,0
0.5788967420852328,0.2122293841691471,0.029783570251008883,0.0038887764977882672,0.059180358831979654,0
0.7288695579440425,0.21326012628885266,0.020734705861270117,0.01169630079041356,0.08586814064194147,0
0.6995943289699301,0.19311528141959122,0.02028191990107972,0.006012992558099568,0.052706613921885054,0
0.4168374388356823,0.2461952394219275,0.06376123687234295,0.017151077843524556,0.1529817411340874,0
0.11751913345322236,0.7687972478179927,0.5610091132230997,0.3266422399909424,0.5296683021628067,1
0.6961649450043913,0.1952414124693166,0.020399202167608602,0.09212803738511456,0.4396381717545077,0
0.5689431642340346,0.23071429028769563,0.030647228221211166,0.008920208900552944,0.09691175785550417,0
0.6480281042198152,0.20233709797850744,0.017214424935932084,0.00419598234854692,0.0638578357508461,0
0.598092927941115,0.20603726288269733,0.023481900261556034,0.003795116177708234,0.06699711663583689,0
0.7348500690058969,0.1727861069665702,0.023443569190649167,0.015011876130208168,0.13476720955047622,0
0.5111454978880013,0.2278474986990258,0.047842145365294575,0.02111478259289614,0.18351566858053597,0
0.6107230981556606,0.20304488667513454,0.018076905343257708,0.017154824254535475,0.16663506299381953,0
0.6279954832503869,0.17987167838758658,0.026895464608426706,0.0047841691595456705,0.03213089069719573,0
0.5151603864330224,0.23409881681148398,0.02953541438406174,0.009688223525209216,0.0635020460999191,0
0.608297436326377,0.1899185705671566,0.020215468335661017,0.012183334454829733,0.10224792189132402,0
0.6568524946677261,0.1873663663342965,0.016219065119571757,0.011999760230161294,0.10053583517528776,0
0.6549286939065702,0.17060705225875772,0.025554105445460485,0.017836671385614258,0.14416063827515507,0
0.5878047760444983,0.19975937746671008,0.03298031996807646,0.05119847746533283,0.31553756368696545,0
0.7008908033959266,0.166314455268171,0.038629776948153824,0.008478132190671329,0.069021230804952,0
0.6929864915729163,0.19022932977226484,0.023365744752040486,0.03730677875611273,0.23011557605699134,0
0.57893856384091,0.20149628443848547,0.019091709798247695,0.0187920066504306,0.18327692232891096,0
0.5459411986115177,0.25451535943071263,0.039299286757183416,0.006702332515680899,0.07572590163073624,0
0.6353561122495922,0.1871354803729721,0.017754467970487915,0.020477892416351912,0.19493426558612748,0
0.6075028229685082,0.2090024006311633,0.02747403419699574,0.015839833357923376,0.111168587478388,0
0.7632052193551085,0.17724694521298592,0.018451647845927635,0.005353623906528416,0.04568031360057598,0
0.5550165195934925,0.2140515679159975,0.021072958923310656,0.017563183251876707,0.17934885460172134,0
0.5691104512567438,0.26118833648334866,0.034400049772027666,0.004300881906140415,0.03562209909375616,0
0.6582326126050771,0.19729262274978876,0.025182899394287913,0.01099572159531877,0.082912546435804,0
0.7197524152063903,0.1918992896045754,0.027340886808850915,0.00941848180248258,0.12106645149787283,0
0.43737192087323823,0.2962737157220098,0.0362655362996051,0.06929365134064097,0.42156225335464276,0
0.6762577893019949,0.20302610809426438,0.038181171662386125,0.007395418888753855,0.05708746953274059,0
0.5260340429091214,0.24212393121996256,0.036280037031263764,0.005481001943629546,0.0778949554941883,0
0.6251934256200076,0.1834035809209408,0.020204408109535346,0.010857104320704178,0.0755339165569779,0
0.5806532558236794,0.23003616385183087,0.03446503403378171,0.00985306569034236,0.1264383183177047,0
0.5707833214838359,0.23909775079171833,0.04101563027647026,0.011647597424868084,0.10425356344353535,0
0.09535360294425159,0.7605473978474298,0.540523129232706,0.6557758446573191,0.7264733208039093,1
0.4752206097611977,0.3080096153802735,0.0783957692273276,0.02624736814224339,0.21680625727862723,1
0.703567395759274,0.1931790151566903,0.0193584285338001,0.2656281610081063,0.6815504237617132,0
0.6301702145456066,0.19587575492798665,0.02461294392482261,0.00254756071065762,0.03099008164185295,0
0.34373300991175604,0.3050282277238025,0.09068908629123529,0.01250177954758256,0.11818283339317028,0
0.6614528877922295,0.19363372782988544,0.03288168306708551,0.015195450354876603,0.13326589406671524,0
0.48889632386767595,0.2514927253181053,0.0362363001649923,0.017832924974603342,0.18489880531125374,0
0.5147421688762495,0.23285081203218227,0.029847512370189382,0.006878413918327503,0.0882737846984769,0
0.6298356405001881,0.22339595226209788,0.03490025017897473,0.1465484298522391,0.5589500372682333,1
0.5230646982560327,0.22246614942609755,0.0330852461370466,0.04962873049003776,0.30740267560107115,0
0.5466521684580319,0.22084383892431392,0.029609318344088444,0.00810723732136211,0.1204213188100308,0
0.5774329806365271,0.19224754644721476,0.03036853174942235,0.01127295614454795,0.10026115248433502,0
0.486428840282715,0.24761764038094247,0.037372723340781754,0.00820464405245306,0.09592737827435864,0
0.665384132825896,0.19673410176622602,0.02317934678137533,0.006679854040653974,0.04371484972384265,0
0.6049516958721927,0.2114046415623121,0.030236003188424947,0.013910430764274687,0.11252588568825876,0
0.41160971937601937,0.2778970897705896,0.06204910576147059,0.006398873080413874,0.056047056346986965,0
0.6403747229308686,0.1578564270176964,0.02046834322460036,0.020976165318281552,0.22612690716562267,0
0.7225544728367697,0.1941692838305974,0.03824387594127454,0.010265171098694507,0.08962778762278993,0
0.1570825143239513,0.6112780342933745,0.37598022250733615,0.15184211116467,0.5345793783317836,1
0.7219689682572874,0.18993802482823882,0.03115893154203865,0.021182218026938333,0.1762729195804228,0
0.6212203588306637,0.2134561192995349,0.02207171997116995,0.022433519904999862,0.19864199315509734,0
0.691564551879888,0.17853903118833753,0.025468508525289625,0.01698623567839141,0.1802389402707491,0
0.6123123248713981,0.20048485611479425,0.024672913457577085,0.02773469402601047,0.2372075216117101,0
0.5806950775793568,0.21107489242517213,0.03868145200522685,0.003401742833372093,0.05038324064763647,0
0.5476977123499644,0.23174710027038353,0.02899677270999285,0.008077266019832642,0.09321173665135206,0
0.47250219564217305,0.2220141808993828,0.03720368304810032,0.022497208919069717,0.19280071658233372,0
0.723558194973025,0.1686139562077399,0.018390137426136193,0.05736132653556045,0.3375852581733454,0
0.40245075488268994,0.26078303885797277,0.082884944277711,0.010980735946794388,0.0969384640867882,0
0.493036677679729,0.22586470465974146,0.03413751690451339,0.0059006001740035275,0.08454582120414898,0
0.6387436744594538,0.2154517617198043,0.038236741129811624,0.010104075349052992,0.127513036035187,0
0.41876123959683825,0.2557950161076869,0.04832986072136097,0.00708072021149266,0.05930126514529409,0
0.7391995315963364,0.16833419513948,0.024196338406604824,0.016188249752205668,0.182896283294746,0
0.40746936556396635,0.2720173465064228,0.08125712229930292,0.014052794449900197,0.12354815980079813,0
0.45585713688260626,0.2619745204738433,0.042972148063006796,0.007549021811892828,0.07187068701127862,0
0.5983020367195014,0.23392801169111213,0.03573465384406395,0.004087336375461797,0.05802465713100509,0
0.4607084605411735,0.2590969464567654,0.03605661184469894,0.006234030915280731,0.049549040914606574,0
0.619463845092217,0.19895177290527796,0.03288592220187361,0.011553937104788053,0.11115224748671194,0
0.5492032955543473,0.19218699303230433,0.020968503584909447,0.006739796643712911,0.06277173602738102,0
0.43226966668060723,0.24701007597367713,0.06271664591688701,0.02588396609943672,0.21571666754070268,0
0.570657856216804,0.21897631371716098,0.03537173933553932,0.006889653155840965,0.09254469846295331,0
0.06586926519175275,0.8368296147667177,0.663773718194694,0.22356343796952433,0.5708373971898278,1
0.4493747647526243,0.25351694740258296,0.03663145100094974,0.008309543614527265,0.059167861710117745,0
0.645518798879177,0.19346254093008422,0.013978301189857703,0.29722540661898295,0.754827017083508,0
0.8386516665969638,0.13876221359890692,0.034337536998766,0.014899483741631414,0.17085144588756496,0
0.6765923633474134,0.1955646759813495,0.022934756753490528,0.00838821828160221,0.055298565992977514,0
0.5014846723265443,0.2227460248170362,0.03814812101039207,0.02075887337659201,0.21400449871123595,0
0.5450629417422943,0.213936790359687,0.03179084724417544,0.0121758416328079,0.09034451228001648,0
0.6364852996528795,0.16363232245626885,0.027883553806719023,0.006631150675108499,0.04340145597299938,0
0.686336832420225,0.16706489979735303,0.025942828660102123,0.011269209733537035,0.07999955748026526,0
0.6745012755635481,0.17366194125329829,0.021179987919922635,0.007713863977025969,0.06473928759935178,0
0.5315126929028481,0.22574829853313405,0.024261051441450663,0.014715909516962975,0.14746861810446554,0
0.5972146710718916,0.2108252672976566,0.021030768252151423,0.006893399571332593,0.09170734859534717,0
0.6948684705783948,0.20056058036032343,0.022045620708738556,0.005675815405811448,0.08385860402753505,0
0.20906695663083932,0.47908447785028957,0.15169589969414773,0.7881853123734102,0.5070822736722825,1
0.11300238384007359,0.6621917062345963,0.3725565829185287,0.8218056210055525,0.7026351654307114,1
0.612019572581657,0.18369059690438255,0.018902611090329795,0.01516173264233622,0.15748195568488565,0
0.6660951026724102,0.18843451358769464,0.021714735441173708,0.017548197598871614,0.17462345636228704,0
0.6834093095228138,0.16586880978101226,0.028850028479578644,0.008384471870591294,0.0501984198738564,0
0.5126929028480616,0.21336188563919622,0.03816212401341843,0.011153070933949367,0.13659639979840926,0
0.6156162435699051,0.2340033909576521,0.03014342424637563,0.010066611221020979,0.11393074374530594,0
0.751411484254109,0.16550039182730691,0.02935014385716898,0.006795992835760932,0.041990196941649086,0
0.6750031366316758,0.21067338675334357,0.022935626490923816,0.011141831696435903,0.07127112514705673,0
0.467818159006315,0.24973848684724728,0.0493821811071702,0.006533743939536838,0.07635536285417123,0
0.5438501108276526,0.19871266797789766,0.012759779573341432,0.08175422032229634,0.450139625456911,0
0.5299234661871105,0.22167771145891926,0.02683116282780091,0.0024651396280910487,0.026260054548270448,0
0.4761406883860984,0.2676354330378027,0.046202456805466245,0.009242400399835975,0.0802335476406575,0
0.5259503993977668,0.2269674995275143,0.04569292912304897,0.006676107629643057,0.0604082081236408,0
0.6576471080255949,0.18789086681918138,0.0136795935461331,0.015079311559769649,0.1193364882619589,0
0.5011082765254485,0.25585788553718136,0.03782216620076653,0.008568046095259733,0.03976545613170354,0
0.6817364392957216,0.17531763196632072,0.01857026759004294,0.12380770412784556,0.5751856759432787,0
0.6673915770984066,0.20285707452294857,0.028944893256253122,0.012363162272967968,0.10592276651733055,0
0.49115469867425027,0.23268962047378017,0.056286142001438735,0.012217052171850831,0.11337027678252938,0
0.777884655597842,0.2016312313507693,0.03234218780872884,0.00914874007975594,0.1174043419096465,0
0.42001589226715735,0.255249244566221,0.05108215831379852,0.01241561204952436,0.09024593743067942,0
0.6828238049433315,0.19185595195840174,0.018752295383705923,0.01140033418164908,0.10330993507306689,0
0.6060808832754799,0.18162095382641066,0.03216211134079648,0.008538074793730265,0.10243242631536655,0
0.5486596127305424,0.23910945262784353,0.04134087902623965,0.010797161717645238,0.0982783791351874,0
0.6909790473004057,0.17457603522820145,0.016643365644344713,0.013760574247665924,0.10275334351561465,0
0.5405880138848229,0.23276811842679898,0.03801223107853642,0.012119645440759878,0.09775885927397217,0
0.6326795198862448,0.18423104525213008,0.022217059335764486,0.0454027768534035,0.28460041882109177,0
0.7765881811718456,0.17207240174453847,0.02910741498927257,0.015566345224185821,0.1412174915161274,0
0.705909414077203,0.18119274340241467,0.03094918321948175,0.04032638747818142,0.29031638962110606,0
0.5973819580946008,0.19214692117382237,0.028964307248259512,0.014112737052959134,0.13274661260557774,0
0.5614570699677972,0.18687890096775,0.03567356173208045,0.0042746570156218635,0.07550343272056385,0
0.49228388607753754,0.22974480048961987,0.028730929349021057,0.008646720766815386,0.06064386350179736,0
0.6410438710217055,0.18943423042268623,0.03606588098887581,0.023636118413035208,0.20181340885998078,0
0.22713395508343437,0.483792208439625,0.18142789189280153,0.18501285016185262,0.5376820215210038,1
0.6601982351219104,0.2052966250675219,0.024274259592396773,0.006316451997847303,0.08301347672051447,0
0.6403747229308686,0.1902879289430381,0.0183388280253428,0.008125969385378119,0.08863086899158036,0
0.41257161975659734,0.26699580961542746,0.05719198371797968,0.0034729246739444927,0.062383499273762646,0
0.582367947806449,0.21637470750767623,0.022312770600216407,0.024988573437679316,0.1910011794501542,0
0.4699510685458575,0.2593209414854032,0.06911491483549816,0.008875251946018386,0.11036922146328677,0
0.5417590230437874,0.2041878897440036,0.023404396596660597,0.0039524655163388316,0.029204913779017752,0
0.7437581029651624,0.18053165969278,0.03488824422838673,0.008317036436549102,0.06762844555248797,0
0.4183848437957425,0.2864568957716278,0.09632369572632621,0.006387633842900412,0.04419572233737333,0
0.6558905942871481,0.19825473194811943,0.024693927784202,0.009939233183919847,0.0666498415085612,0
0.5113127849107105,0.20424337555732347,0.02109406900990269,0.07625823272566172,0.4245015655713976,0
0.6747940278532892,0.19128015115724878,0.024031691955498334,0.01639804886739266,0.11371010108430694,0
0.6289573836309649,0.2426717722331732,0.03604053480068155,0.014700923863957886,0.11286315633981363,0
0.610095771820501,0.19910341917356505,0.024905559786721626,0.007537782574379364,0.09206143807220278,0
0.5311781188574296,0.23491133775084017,0.02367933708297097,0.008257093833490162,0.05395578840067254,0
0.7290368449667517,0.16746124767634846,0.026257154807400956,0.04602468135005838,0.31182452953755024,0
0.6300029275228974,0.19215313773341638,0.028540357099376995,0.02605255467558078,0.19785645560331538,0
0.6439295721634394,0.2103689142900895,0.02066436932843609,0.1025318257808272,0.44760227862342994,0
0.6811091129605621,0.17399020680985355,0.020983916432758695,0.004379556577696069,0.05823332226998652,0
0.6317176195056668,0.1903176171450943,0.012357035213788139,0.017308427182155157,0.1441444654152963,0
0.39893772740579647,0.2603569404373777,0.059044019625738645,0.0061141457046821465,0.04870316548451527,0
0.6451424030780812,0.2106659928813086,0.02302926043797166,0.008414443172120763,0.05862728633854962,0
0.5870101626866295,0.2222457073492416,0.04120730005294496,0.0038363267167511646,0.02993271813311152,0
0.6574798210028857,0.18518902556173625,0.020118660545902098,0.015468938488614161,0.148811370423651,0
0.558111329513613,0.18887330423877333,0.04669062598050723,0.011932324800599813,0.08759376658448458,0
0.5911086947430053,0.20612700437564987,0.02105015863681496,0.01234443020895196,0.12611802055096466,0
0.5587804776044498,0.23787526259299685,0.025180659057450802,0.08543319768249406,0.4709099846247845,1
0.6964995190498097,0.18867929965842947,0.02373917999452285,0.0033305609883189837,0.026400362677166667,0
0.6931956003513028,0.17880188798448224,0.027164368396711495,0.011913592736583805,0.09816292348814919,0
0.6247333863075571,0.19488571640765182,0.026059966235080514,0.005975528430067555,0.055277854138951046,0
0.5697377775919034,0.1946198560520882,0.021621623402400245,0.008238361769474158,0.08454402855563646,0
0.6538413282589604,0.21121953655507103,0.02864727196521687,0.06853687591317177,0.40672234304008764,0
0.6279118397390322,0.1704127396004124,0.021516348517207413,0.006638643501611043,0.08412682977536058,0
0.7906821128350968,0.16540921441335607,0.0302673422937544,0.010609841077485173,0.0782540338461055,0
0.6282464137844507,0.20062010808865002,0.03316519917106954,0.0034729246739444927,0.038252103671153365,0
0.5642591275981765,0.22133161548583907,0.03233416028201892,0.009714448415727769,0.06826964425172095,0
0.462297687256911,0.23001617256574675,0.05710403689428589,0.0007792538666504462,0.011183559957059636,0
0.6415875538455105,0.20537538313731282,0.03394023109855534,0.0023152831159629953,0.03219077511183174,0
0.5147003471205721,0.24570704357669934,0.03947615985176491,0.005346131080025872,0.041900512033144974,0
0.733762703358287,0.18286774620214138,0.022261404556107638,0.042559249516058564,0.3111869789792296,0
0.5751327840742755,0.2361129788018756,0.022567608031951097,0.008305797199035639,0.0892947735068217,0
0.663585797331772,0.19114043285675306,0.021008435362429332,0.05092873573812548,0.3401388043017872,0
0.5944126134415123,0.22771740069719243,0.041610203640448956,0.013708124471109532,0.10418102930000149,0
0.5364058383170925,0.21840485265315582,0.020274672804509685,0.010632319552512096,0.07128510950969565,0
0.5318472669482665,0.22506280738405302,0.033848125090274586,0.11588029462014098,0.5281239852892439,0
0.5273723390907951,0.23702681155398247,0.050648383418348125,0.02643468878240346,0.23693580972270006,0
0.6482790347538789,0.1804531387143492,0.025124657604265986,0.05662702961896385,0.353942652377254,0
0.4160428254778135,0.24712321963066528,0.04324705707286003,0.014404957250712697,0.10095692959874998,0
0.5541800844799465,0.209433284013903,0.0264072752455307,0.009976697311951863,0.09071385016281479,0
0.03216093011584627,0.7256034299306052,0.43563217769664236,0.6564801701066,0.6587377327661491,1
0.6266153653130359,0.1911204821919198,0.02534739040892604,0.005821925506928584,0.07549656191800043,0
0.5813224039145163,0.19429622735098828,0.033883344255553546,0.014318789757135207,0.11928045901478522,0
0.43695370331646516,0.26432632599961453,0.06211733796437731,0.007781299406587452,0.056480673940085616,0
0.606791853121994,0.19669434361641394,0.02266974222486522,0.01295134908396672,0.151857234499653,0
0.5558947764627159,0.21704377972815153,0.0309775080248154,0.01852226493218467,0.1876620810514853,0
0.619463845092217,0.19643517712014177,0.021357891396328686,0.011557683515798969,0.1273400641906937,0
0.6338923508008866,0.20192984248927895,0.029002094019684985,0.01004787915700497,0.07477195611442071,0
0.6336414202668228,0.18525486557102025,0.027685743188068043,0.00394122627882537,0.038066309833855616,0
0.5842917485676049,0.18406649288850646,0.018287842159606382,0.013745588599141545,0.09593697382906892,0
0.6004767680147213,0.21744175125060897,0.02889421819191603,0.03762897025539576,0.2652940270825694,0
0.2870227092133327,0.40741486690726636,0.1066180691747883,0.07279280088270047,0.3868340972760938,1
0.6000585504579482,0.23296307398682226,0.030114073966683242,0.050584065745892685,0.3186466860906441,0
0.8281125841662833,0.1388209715344205,0.04799029294493551,0.01821131266593439,0.1362904104905957,0
0.7312533980176488,0.16515620032727685,0.020006965507898284,0.00785248125164056,0.03894213158661965,0
0.5296307138973694,0.20777355359792216,0.0225857526785933,0.009403496153958198,0.10308785407138805,0
0.678892559909665,0.20084399834663588,0.03422458815332184,0.009302343007375622,0.07197965744028197,0
0.6282045920287733,0.21934545420628357,0.019733932695195473,0.004960250562192276,0.05177205211359058,0
0.4413031659069047,0.2460937603984338,0.04667642014032955,0.019882212778850616,0.17719547065336638,0
0.3472042156329722,0.26451900646794757,0.06354825404335757,0.018795753065922228,0.1488727225190251,0
0.6560578813098574,0.20592394950127496,0.011524098423139159,0.029499254459006724,0.25857765247847986,0
0.43557358537911417,0.27231668591156577,0.08399201275279658,0.026112497283120432,0.18820417987895183,0
0.6414620885784785,0.1823895420785969,0.02653765977334237,0.011550190693777135,0.09060911593470418,0
0.4722094433524319,0.23768152838528547,0.04441060877692196,0.0062602558057992825,0.06160594812458263,0
0.7036928610263059,0.18781901194889047,0.020266657939920024,0.006357662536890234,0.07597495921829577,0
0.6553050897076659,0.20121267068589727,0.018815333642112096,0.00678475359824747,0.054969438708494925,0
0.5836226004767681,0.21630307102688243,0.021600727713403794,0.028712507770334444,0.2526795109994563,0
0.44230688804316,0.2579275241910567,0.05475729951664264,0.00986805133886674,0.10319877130524983,1
0.673372088160261,0.22095084022587422,0.041869216653143276,0.04300132622594018,0.2694069333037723,0
0.593408891305257,0.21637444467611755,0.047737839997904166,0.006308959171344758,0.05307446049696761,0
0.7094642633097737,0.1779537749866692,0.02191350343057616,0.011924831974097268,0.09124564733753439,0
0.5443937936514575,0.22660663209908355,0.03443155023712242,0.005627112040265972,0.07235542176416669,0
0.5851700054368283,0.22240168138950608,0.023840704030622745,0.019811030938278216,0.1674054989367822,0
0.5929070302371293,0.2243264673776551,0.025414447967682136,0.015626287827244758,0.12870329829136923,0
0.6623311446614529,0.1932061473369205,0.021256870969235588,0.009665745050182292,0.12329601153343396,0
0.6044498348040651,0.2208377042105075,0.03838813207221148,0.015719948147324792,0.15237696313039195,0
0.701643594998118,0.16477580242264472,0.021258718751729695,0.008238361769474158,0.09697570233385126,0
0.7506168708962402,0.18242766542415778,0.0342630302788925,0.017061163934455437,0.14737392805314475,0
0.4372464556062063,0.2980176118615264,0.04317978749155012,0.059448078454397604,0.3368529489099042,0
0.6647986282464138,0.2038567511388799,0.025304072723218822,0.006327691235360765,0.06505895741137867,0
0.6159089958596462,0.21938503830811246,0.026162470691282996,0.007073227384990115,0.06998468617976793,0
0.46806908954037885,0.267455985344123,0.06909942881919354,0.008309543614527265,0.09456113725345082,0
0.4031199029735268,0.2651351098844406,0.07801480105342941,0.011291688208563959,0.09129740029541884,0
0.7142737652126636,0.18593995774702368,0.0278074308852311,0.08789833733746938,0.404416093514716,0
0.5768056543013675,0.17965630210246344,0.02022799679543758,0.007560261049406289,0.0685430812005944,0
0.629668353477479,0.17082194289872843,0.019287294044162552,0.04731719377612426,0.31700766367266053,0
0.6507883400945171,0.2051353502556651,0.01959217818430489,0.017563183251876707,0.14025367447425618,0
0.5515871356279537,0.22248797379639987,0.041134284988067954,0.006455069272461894,0.0853279595697707,0
0.575634645142403,0.21288905960838736,0.02113867489823342,0.011209267125997388,0.08406888044892612,0
0.6970432018736147,0.16235389990115812,0.027009838149858537,0.007342969107716753,0.05581293410791642,0
0.5037430471331187,0.2160909957211287,0.04620038625550045,0.007170634120561775,0.06013002157127033,0
0.5003973066789343,0.25921307798773896,0.040548483368705875,0.006335184061863309,0.07078069174145911,1
0.6497427962025846,0.1623047858930048,0.029674185513421922,0.012816478220363043,0.09501645419204306,0
0.6563924553552758,0.1911067158108847,0.016926419602400482,0.008088505257346106,0.09849051424443013,0
0.6275354439379365,0.2010636574589366,0.01957119546290444,0.12004255922478255,0.5944058168189326,0
0.5060850654510476,0.2239379810178176,0.028523341241410365,0.004330853207669883,0.052063294023585685,0
0.0778302873154615,0.894940049251117,0.8284726331153471,0.3149908961909091,0.5626113343401918,1
0.5225210154322278,0.18877120533901365,0.04199513534413802,0.008013577001282076,0.04954322538582319,0
0.6632094015306762,0.20922911999839425,0.02026746279292916,0.020402964160287883,0.15800278655286432,0
0.5990130065660156,0.21050414695879635,0.025154989276969637,0.005338638253523327,0.06290890990212857,0
0.7198360587177449,0.17929587507274236,0.016501853917091063,0.025052262456229882,0.24829392708811643,0
0.499937267366484,0.2576021155954457,0.020170096024213827,0.004417020705728082,0.0903104273629816,0
0.7331771987788047,0.16347380637030173,0.02834583718693797,0.03238024591094154,0.2391774557319794,0
0.6611183137468111,0.1999799181808113,0.031993932372749785,0.04213215845470133,0.2609541122792033,0
0.4842959307431725,0.24073052036066567,0.048308103035278195,0.008189658403928681,0.05409138168871509,0
0.5434318932708795,0.23634892029907248,0.038971019772861076,0.007226830312609795,0.08451311139657917,0
0.7026891388900506,0.16556729482635313,0.024014738606914093,0.012805238982849583,0.1175367227033849,0
0.7334281293128685,0.18105955919099362,0.036386721332055075,0.009324821482402545,0.06259919121145906,0
0.6556396637530844,0.20514085242420158,0.024896984984574363,0.019885959194342242,0.1897616817680206,0
0.669106269081176,0.18649458291131604,0.023940696350780687,0.016491709187472694,0.12154320023548647,0
